Fecha_Hora_Sincro,temp_om,hum_om,pressure_om,rad_om,cloud_om,precipitation_om,direct_rad_om,diffuse_rad_om
2022-06-09 00:00:00,22.85,96.715744,1010.4165,0.0,36.0,0.0,0.0,0.0
2022-06-09 01:00:00,22.4,97.29677,1009.8153,0.0,85.0,0.0,0.0,0.0
2022-06-09 02:00:00,22.9,95.54678,1009.5178,0.0,100.0,0.0,0.0,0.0
2022-06-09 03:00:00,22.75,95.833534,1009.5173,0.0,100.0,0.0,0.0,0.0
2022-06-09 04:00:00,22.5,97.298744,1009.41644,0.0,100.0,0.0,0.0,0.0
2022-06-09 05:00:00,22.15,99.09001,1009.7145,0.0,96.0,0.0,0.0,0.0
2022-06-09 06:00:00,22.1,99.08966,1010.2135,0.0,89.0,0.0,0.0,0.0
2022-06-09 07:00:00,22.9,97.60285,1010.5166,36.0,100.0,0.0,11.0,25.0
2022-06-09 08:00:00,24.3,90.528404,1011.1219,197.0,65.0,0.0,101.0,96.0
2022-06-09 09:00:00,25.9,85.8588,1011.5283,395.0,85.0,0.0,239.0,156.0
2022-06-09 10:00:00,27.25,81.96417,1011.9336,590.0,99.0,0.1,434.0,156.0
2022-06-09 11:00:00,28.35,76.864685,1011.23883,731.0,100.0,0.0,486.0,245.0
2022-06-09 12:00:00,29.05,74.698074,1010.7423,838.0,100.0,0.2,614.0,224.0
2022-06-09 13:00:00,28.85,71.36499,1010.0426,790.0,100.0,0.5,507.0,283.0
2022-06-09 14:00:00,26.2,79.87363,1010.0315,539.0,100.0,4.8,168.0,371.0
2022-06-09 15:00:00,25.0,87.8777,1009.2275,137.0,100.0,0.4,30.0,107.0
2022-06-09 16:00:00,24.65,90.27837,1008.8264,182.0,100.0,0.2,22.0,160.0
2022-06-09 17:00:00,24.35,91.91381,1008.8251,199.0,100.0,0.4,25.0,174.0
2022-06-09 18:00:00,24.3,90.25411,1008.72485,55.0,100.0,0.4,8.0,47.0
2022-06-09 19:00:00,24.0,93.86411,1008.92346,11.0,100.0,0.0,0.0,11.0
2022-06-09 20:00:00,23.7,94.99579,1009.5213,0.0,100.0,0.0,0.0,0.0
2022-06-09 21:00:00,24.1,92.458176,1010.22205,0.0,100.0,0.0,0.0,0.0
2022-06-09 22:00:00,23.3,96.14173,1010.71826,0.0,100.0,0.0,0.0,0.0
2022-06-09 23:00:00,23.1,97.6064,1011.0169,0.0,100.0,0.0,0.0,0.0
2022-06-10 00:00:00,22.65,99.697014,1010.61554,0.0,100.0,0.0,0.0,0.0
2022-06-10 01:00:00,22.35,100.0,1009.71545,0.0,100.0,0.0,0.0,0.0
2022-06-10 02:00:00,22.25,99.69608,1009.0157,0.0,100.0,0.0,0.0,0.0
2022-06-10 03:00:00,22.55,99.39436,1008.7173,0.0,100.0,0.0,0.0,0.0
2022-06-10 04:00:00,22.45,99.696526,1008.71704,0.0,100.0,0.0,0.0,0.0
2022-06-10 05:00:00,22.45,99.09201,1008.8169,0.0,100.0,0.0,0.0,0.0
2022-06-10 06:00:00,22.4,99.09171,1009.21606,0.0,100.0,0.0,0.0,0.0
2022-06-10 07:00:00,22.7,98.79325,1009.5169,36.0,100.0,0.0,9.0,27.0
2022-06-10 08:00:00,24.1,91.899254,1010.22205,148.0,100.0,0.0,41.0,107.0
2022-06-10 09:00:00,25.6,86.6114,1010.4285,291.0,100.0,0.0,94.0,197.0
2022-06-10 10:00:00,26.9,79.00556,1010.83325,363.0,45.0,0.2,97.0,266.0
2022-06-10 11:00:00,28.35,75.26226,1010.4398,704.0,66.0,0.1,495.0,209.0
2022-06-10 12:00:00,29.0,75.139626,1009.444,860.0,99.0,0.2,705.0,155.0
2022-06-10 13:00:00,29.6,73.01709,1008.64746,902.0,100.0,0.4,716.0,186.0
2022-06-10 14:00:00,25.8,84.05062,1009.33044,549.0,100.0,12.2,162.0,387.0
2022-06-10 15:00:00,25.0,88.14427,1008.6283,124.0,100.0,4.3,15.0,109.0
2022-06-10 16:00:00,25.05,91.12692,1007.7294,103.0,100.0,0.8,0.0,103.0
2022-06-10 17:00:00,25.15,90.040855,1007.82983,185.0,100.0,0.4,20.0,165.0
2022-06-10 18:00:00,25.4,88.71141,1008.2303,83.0,100.0,0.1,3.0,80.0
2022-06-10 19:00:00,24.45,94.16777,1009.1251,12.0,100.0,0.0,0.0,12.0
2022-06-10 20:00:00,23.95,96.450874,1009.72205,0.0,100.0,0.0,0.0,0.0
2022-06-10 21:00:00,24.25,93.30945,1010.3226,0.0,100.0,0.0,0.0,0.0
2022-06-10 22:00:00,23.45,96.145966,1010.7189,0.0,100.0,0.0,0.0,0.0
2022-06-10 23:00:00,23.35,95.85192,1010.8181,0.0,96.0,0.0,0.0,0.0
2022-06-11 00:00:00,23.2,97.31276,1010.3181,0.0,98.0,0.0,0.0,0.0
2022-06-11 01:00:00,22.25,100.0,1009.8147,0.0,100.0,0.0,0.0,0.0
2022-06-11 02:00:00,21.9,100.0,1009.1141,0.0,100.0,0.0,0.0,0.0
2022-06-11 03:00:00,22.0,100.0,1008.5154,0.0,100.0,0.0,0.0,0.0
2022-06-11 04:00:00,22.2,100.0,1008.516,0.0,100.0,0.0,0.0,0.0
2022-06-11 05:00:00,22.0,100.0,1008.9149,0.0,100.0,0.0,0.0,0.0
2022-06-11 06:00:00,22.2,99.69594,1009.6146,0.0,100.0,0.0,0.0,0.0
2022-06-11 07:00:00,22.6,99.093056,1009.4168,37.0,100.0,0.0,9.0,28.0
2022-06-11 08:00:00,23.9,94.429886,1010.02167,159.0,100.0,0.0,42.0,117.0
2022-06-11 09:00:00,25.45,87.386406,1010.7274,308.0,100.0,0.0,110.0,198.0
2022-06-11 10:00:00,27.05,80.95845,1010.6343,521.0,92.0,0.0,265.0,256.0
2022-06-11 11:00:00,28.4,77.567894,1010.3403,678.0,88.0,0.1,436.0,242.0
2022-06-11 12:00:00,29.0,77.65543,1009.64374,796.0,100.0,0.2,589.0,207.0
2022-06-11 13:00:00,29.7,75.47567,1008.44806,844.0,99.0,0.2,610.0,234.0
2022-06-11 14:00:00,27.3,78.822716,1008.2382,788.0,100.0,9.3,497.0,291.0
2022-06-11 15:00:00,26.1,88.500755,1007.8337,203.0,100.0,7.7,64.0,139.0
2022-06-11 16:00:00,25.4,87.11824,1008.33014,198.0,100.0,7.9,15.0,183.0
2022-06-11 17:00:00,24.6,86.517815,1008.7262,125.0,100.0,3.5,11.0,114.0
2022-06-11 18:00:00,24.3,92.74926,1008.72485,45.0,100.0,0.3,0.0,45.0
2022-06-11 19:00:00,23.75,94.13798,1009.8213,7.0,100.0,0.4,0.0,7.0
2022-06-11 20:00:00,24.1,93.86855,1010.6215,0.0,100.0,1.4,0.0,0.0
2022-06-11 21:00:00,23.95,95.58102,1010.6209,0.0,100.0,1.4,0.0,0.0
2022-06-11 22:00:00,23.65,96.44301,1010.81946,0.0,100.0,0.7,0.0,0.0
2022-06-11 23:00:00,23.35,96.72787,1011.21765,0.0,100.0,0.6,0.0,0.0
2022-06-12 00:00:00,22.95,97.60372,1011.3159,0.0,100.0,2.7,0.0,0.0
2022-06-12 01:00:00,23.2,97.31276,1010.01855,0.0,100.0,0.7,0.0,0.0
2022-06-12 02:00:00,23.05,96.13462,1009.21893,0.0,97.0,0.0,0.0,0.0
2022-06-12 03:00:00,23.0,95.550064,1009.1188,0.0,100.0,0.0,0.0,0.0
2022-06-12 04:00:00,23.05,95.551704,1009.3188,0.0,100.0,0.0,0.0,0.0
2022-06-12 05:00:00,22.95,95.54844,1009.3184,0.0,100.0,0.0,0.0,0.0
2022-06-12 06:00:00,22.95,96.42459,1009.9177,0.0,100.0,0.0,0.0,0.0
2022-06-12 07:00:00,23.7,95.5729,1010.3203,36.0,100.0,0.0,10.0,26.0
2022-06-12 08:00:00,25.0,92.22882,1011.0252,218.0,77.0,0.1,122.0,96.0
2022-06-12 09:00:00,26.05,87.7025,1011.1296,407.0,98.0,0.1,288.0,119.0
2022-06-12 10:00:00,27.05,85.201935,1011.2335,569.0,97.0,0.2,419.0,150.0
2022-06-12 11:00:00,28.35,77.79372,1011.23883,764.0,100.0,0.3,592.0,172.0
2022-06-12 12:00:00,27.4,81.00299,1010.8356,619.0,100.0,0.3,271.0,348.0
2022-06-12 13:00:00,24.95,88.14011,1011.02484,430.0,100.0,7.8,103.0,327.0
2022-06-12 14:00:00,25.1,90.03732,1009.62726,189.0,100.0,0.7,25.0,164.0
2022-06-12 15:00:00,26.4,84.624504,1008.3342,433.0,100.0,0.4,93.0,340.0
2022-06-12 16:00:00,27.3,79.53954,1007.73883,459.0,89.0,0.2,197.0,262.0
2022-06-12 17:00:00,26.85,81.668915,1007.5372,313.0,94.0,0.0,173.0,140.0
2022-06-12 18:00:00,26.25,84.09966,1007.9342,167.0,99.0,0.0,88.0,79.0
2022-06-12 19:00:00,25.15,88.69152,1008.7287,20.0,98.0,0.0,7.0,13.0
2022-06-12 20:00:00,24.65,90.55203,1009.6254,0.0,100.0,0.0,0.0,0.0
2022-06-12 21:00:00,24.4,91.63896,1010.7227,0.0,100.0,0.0,0.0,0.0
2022-06-12 22:00:00,24.15,92.74141,1011.02136,0.0,94.0,0.0,0.0,0.0
2022-06-12 23:00:00,23.5,95.8565,1011.31805,0.0,69.0,0.0,0.0,0.0
2022-06-13 00:00:00,23.2,97.01811,1011.21704,0.0,60.0,0.0,0.0,0.0
2022-06-13 01:00:00,22.8,98.19604,1010.71606,0.0,26.0,0.0,0.0,0.0
2022-06-13 02:00:00,22.2,98.78872,1009.6146,0.0,10.0,0.0,0.0,0.0
2022-06-13 03:00:00,23.0,96.425896,1009.1188,0.0,89.0,0.0,0.0,0.0
2022-06-13 04:00:00,23.1,95.553345,1009.5188,0.0,96.0,0.0,0.0,0.0
2022-06-13 05:00:00,21.85,99.39115,1009.71326,0.0,100.0,0.0,0.0,0.0
2022-06-13 06:00:00,21.65,100.0,1010.3115,0.0,100.0,0.0,0.0,0.0
2022-06-13 07:00:00,23.35,97.90673,1010.2189,40.0,100.0,0.0,9.0,31.0
2022-06-13 08:00:00,24.85,90.56548,1010.625,220.0,100.0,0.7,138.0,82.0
2022-06-13 09:00:00,24.9,90.02317,1011.52386,275.0,99.0,2.9,119.0,156.0
2022-06-13 10:00:00,25.5,88.185814,1011.6263,277.0,98.0,0.3,55.0,222.0
2022-06-13 11:00:00,27.65,80.79181,1011.3359,748.0,100.0,0.0,531.0,217.0
2022-06-13 12:00:00,29.3,72.52868,1010.44403,847.0,100.0,0.1,626.0,221.0
2022-06-13 13:00:00,29.95,71.34673,1009.1482,745.0,100.0,0.2,499.0,246.0
2022-06-13 14:00:00,30.1,70.10064,1008.2499,729.0,100.0,0.2,471.0,258.0
2022-06-13 15:00:00,26.15,85.62482,1008.533,477.0,100.0,7.6,127.0,350.0
2022-06-13 16:00:00,25.4,88.71141,1008.33014,84.0,100.0,0.4,2.0,82.0
2022-06-13 17:00:00,25.25,89.77681,1008.92883,90.0,100.0,0.4,1.0,89.0
2022-06-13 18:00:00,24.3,93.311874,1009.3241,78.0,100.0,1.6,5.0,73.0
2022-06-13 19:00:00,24.1,91.899254,1010.0223,8.0,100.0,0.3,0.0,8.0
2022-06-13 20:00:00,23.85,96.15733,1010.32104,0.0,100.0,0.1,0.0,0.0
2022-06-13 21:00:00,23.85,96.73994,1010.9203,0.0,100.0,0.1,0.0,0.0
2022-06-13 22:00:00,23.55,97.90987,1011.5182,0.0,100.0,0.1,0.0,0.0
2022-06-13 23:00:00,23.6,96.73392,1011.51855,0.0,100.0,0.1,0.0,0.0
2022-06-14 00:00:00,23.35,96.435135,1010.8181,0.0,100.0,0.1,0.0,0.0
2022-06-14 01:00:00,23.05,96.72064,1010.11786,0.0,100.0,0.0,0.0,0.0
2022-06-14 02:00:00,23.1,95.26313,1009.5188,0.0,100.0,1.9,0.0,0.0
2022-06-14 03:00:00,23.0,95.84121,1009.21857,0.0,100.0,1.2,0.0,0.0
2022-06-14 04:00:00,22.8,97.00926,1008.9184,0.0,100.0,0.1,0.0,0.0
2022-06-14 05:00:00,22.7,96.712105,1008.91766,0.0,78.0,0.0,0.0,0.0
2022-06-14 06:00:00,22.4,98.190636,1009.0163,0.0,30.0,0.0,0.0,0.0
2022-06-14 07:00:00,22.95,97.9005,1009.6181,51.0,86.0,0.0,27.0,24.0
2022-06-14 08:00:00,24.8,90.01607,1010.6248,234.0,74.0,0.0,159.0,75.0
2022-06-14 09:00:00,26.15,86.40204,1010.83014,426.0,48.0,0.0,292.0,134.0
2022-06-14 10:00:00,27.25,82.95484,1011.13464,584.0,80.0,0.1,394.0,190.0
2022-06-14 11:00:00,28.1,80.36678,1010.5388,697.0,72.0,0.1,459.0,238.0
2022-06-14 12:00:00,29.05,77.20002,1009.94336,896.0,100.0,0.2,736.0,160.0
2022-06-14 13:00:00,27.8,77.013885,1009.53876,699.0,100.0,1.4,374.0,325.0
2022-06-14 14:00:00,25.5,86.07973,1009.9284,266.0,100.0,4.8,53.0,213.0
2022-06-14 15:00:00,24.7,92.770164,1009.2262,68.0,100.0,1.5,1.0,67.0
2022-06-14 16:00:00,24.5,89.99477,1008.9256,155.0,100.0,2.5,6.0,149.0
2022-06-14 17:00:00,24.65,90.27837,1008.42694,114.0,100.0,0.9,4.0,110.0
2022-06-14 18:00:00,24.55,91.64796,1008.62634,97.0,100.0,0.1,4.0,93.0
2022-06-14 19:00:00,23.9,91.05363,1009.9218,10.0,100.0,0.0,0.0,10.0
2022-06-14 20:00:00,23.55,95.56802,1010.6194,0.0,100.0,1.0,0.0,0.0
2022-06-14 21:00:00,23.4,96.436455,1010.8185,0.0,100.0,0.8,0.0,0.0
2022-06-14 22:00:00,23.15,97.01702,1011.2167,0.0,100.0,1.4,0.0,0.0
2022-06-14 23:00:00,23.15,95.554985,1011.3165,0.0,100.0,2.2,0.0,0.0
2022-06-15 00:00:00,23.0,95.259674,1010.8165,0.0,100.0,2.1,0.0,0.0
2022-06-15 01:00:00,22.85,96.42194,1009.9171,0.0,100.0,0.6,0.0,0.0
2022-06-15 02:00:00,22.75,97.897354,1009.21765,0.0,100.0,0.5,0.0,0.0
2022-06-15 03:00:00,22.65,98.19402,1008.81775,0.0,99.0,0.3,0.0,0.0
2022-06-15 04:00:00,22.6,98.193306,1008.8175,0.0,100.0,0.9,0.0,0.0
2022-06-15 05:00:00,22.8,97.304794,1008.9184,0.0,100.0,1.0,0.0,0.0
2022-06-15 06:00:00,22.65,98.19402,1009.11743,0.0,100.0,1.2,0.0,0.0
2022-06-15 07:00:00,23.2,96.431175,1009.21954,12.0,100.0,0.3,0.0,12.0
2022-06-15 08:00:00,24.3,91.07922,1009.8235,188.0,94.0,0.0,66.0,122.0
2022-06-15 09:00:00,25.85,86.37369,1010.02997,397.0,100.0,0.0,221.0,176.0
2022-06-15 10:00:00,27.1,78.79473,1010.13513,428.0,99.0,0.2,139.0,289.0
2022-06-15 11:00:00,28.35,73.24504,1010.24005,751.0,98.0,0.4,568.0,183.0
2022-06-15 12:00:00,28.9,74.003334,1009.8432,789.0,83.0,0.0,547.0,242.0
2022-06-15 13:00:00,29.35,74.29998,1009.1457,884.0,95.0,0.0,681.0,203.0
2022-06-15 14:00:00,29.5,73.21937,1008.2474,861.0,81.0,0.0,714.0,147.0
2022-06-15 15:00:00,26.8,82.156815,1008.53595,720.0,100.0,2.1,490.0,230.0
2022-06-15 16:00:00,25.85,85.595024,1007.9326,250.0,100.0,0.4,72.0,178.0
2022-06-15 17:00:00,25.0,88.14427,1008.3286,153.0,100.0,0.8,25.0,128.0
2022-06-15 18:00:00,24.75,89.46919,1008.9266,72.0,100.0,0.3,7.0,65.0
2022-06-15 19:00:00,24.7,93.89521,1009.2262,11.0,100.0,0.1,0.0,11.0
2022-06-15 20:00:00,24.35,93.59661,1010.2233,0.0,100.0,0.0,0.0,0.0
2022-06-15 21:00:00,23.8,94.14012,1010.9199,0.0,99.0,0.0,0.0,0.0
2022-06-15 22:00:00,23.55,95.2788,1011.3184,0.0,91.0,0.0,0.0,0.0
2022-06-15 23:00:00,23.45,95.85499,1011.5178,0.0,98.0,0.0,0.0,0.0
2022-06-16 00:00:00,23.35,95.85192,1011.21765,0.0,98.0,0.0,0.0,0.0
2022-06-16 01:00:00,23.1,96.42854,1010.61743,0.0,99.0,0.0,0.0,0.0
2022-06-16 02:00:00,23.15,95.554985,1010.21796,0.0,99.0,0.0,0.0,0.0
2022-06-16 03:00:00,22.9,95.83819,1009.81744,0.0,100.0,0.0,0.0,0.0
2022-06-16 04:00:00,22.8,94.962685,1009.3179,0.0,100.0,0.0,0.0,0.0
2022-06-16 05:00:00,22.7,94.669495,1009.7166,0.0,100.0,0.0,0.0,0.0
2022-06-16 06:00:00,22.55,94.953415,1009.9158,0.0,100.0,0.0,0.0,0.0
2022-06-16 07:00:00,23.4,94.12302,1010.419,51.0,100.0,0.0,27.0,24.0
2022-06-16 08:00:00,24.95,90.0267,1010.8251,225.0,100.0,0.0,133.0,92.0
2022-06-16 09:00:00,26.7,81.650375,1011.23193,437.0,100.0,0.0,311.0,126.0
2022-06-16 10:00:00,27.95,76.57325,1011.6368,612.0,100.0,0.0,450.0,162.0
2022-06-16 11:00:00,28.75,72.87192,1011.7401,721.0,99.0,0.1,460.0,261.0
2022-06-16 12:00:00,29.65,70.440506,1010.8447,887.0,50.0,0.1,738.0,149.0
2022-06-16 13:00:00,29.85,70.90186,1010.0467,888.0,53.0,0.2,758.0,130.0
2022-06-16 14:00:00,28.6,75.0758,1009.4424,798.0,100.0,3.4,615.0,183.0
2022-06-16 15:00:00,25.75,87.94125,1009.73,326.0,100.0,8.9,100.0,226.0
2022-06-16 16:00:00,25.3,90.59565,1008.52954,66.0,100.0,0.2,0.0,66.0
2022-06-16 17:00:00,25.8,87.15411,1008.43164,177.0,100.0,0.0,14.0,163.0
2022-06-16 18:00:00,25.6,87.663734,1008.431,103.0,98.0,0.0,11.0,92.0
2022-06-16 19:00:00,24.8,89.20244,1009.2265,19.0,100.0,0.0,3.0,16.0
2022-06-16 20:00:00,24.6,90.00188,1009.7249,0.0,100.0,0.0,0.0,0.0
2022-06-16 21:00:00,24.2,93.58965,1010.62225,0.0,100.0,0.0,0.0,0.0
2022-06-16 22:00:00,23.9,95.57939,1010.92053,0.0,100.0,0.0,0.0,0.0
2022-06-16 23:00:00,23.6,97.02694,1010.9194,0.0,100.0,0.0,0.0,0.0
2022-06-17 00:00:00,23.3,97.31478,1011.0179,0.0,100.0,0.0,0.0,0.0
2022-06-17 01:00:00,23.75,95.8641,1010.2208,0.0,100.0,0.0,0.0,0.0
2022-06-17 02:00:00,23.0,98.49694,1009.8178,0.0,100.0,0.0,0.0,0.0
2022-06-17 03:00:00,22.8,99.09441,1009.4177,0.0,100.0,0.0,0.0,0.0
2022-06-17 04:00:00,22.55,99.696785,1009.41644,0.0,100.0,0.0,0.0,0.0
2022-06-17 05:00:00,22.9,99.09511,1010.0172,0.0,100.0,0.4,0.0,0.0
2022-06-17 06:00:00,22.8,98.19604,1010.91583,0.0,100.0,8.4,0.0,0.0
2022-06-17 07:00:00,23.5,95.27704,1010.1196,13.0,100.0,1.8,0.0,13.0
2022-06-17 08:00:00,24.75,91.93702,1010.62445,152.0,100.0,0.0,32.0,120.0
2022-06-17 09:00:00,25.9,86.37844,1011.42847,267.0,100.0,0.0,48.0,219.0
2022-06-17 10:00:00,27.05,80.71471,1011.4333,378.0,100.0,0.0,58.0,320.0
2022-06-17 11:00:00,28.05,75.67009,1011.13776,507.0,100.0,0.1,136.0,371.0
2022-06-17 12:00:00,28.4,75.95321,1010.83966,514.0,100.0,0.1,99.0,415.0
2022-06-17 13:00:00,27.35,82.717865,1010.3358,611.0,100.0,3.7,200.0,411.0
2022-06-17 14:00:00,26.65,84.65082,1010.13336,407.0,100.0,3.2,70.0,337.0
2022-06-17 15:00:00,25.45,87.122696,1009.9284,238.0,100.0,5.9,11.0,227.0
2022-06-17 16:00:00,25.45,88.98329,1009.52893,155.0,100.0,0.2,38.0,117.0
2022-06-17 17:00:00,25.3,90.051445,1008.82916,125.0,100.0,0.3,4.0,121.0
2022-06-17 18:00:00,25.1,91.40506,1009.02795,69.0,100.0,0.1,1.0,68.0
2022-06-17 19:00:00,24.05,97.91761,1009.22327,9.0,100.0,0.0,0.0,9.0
2022-06-17 20:00:00,24.1,97.62409,1009.6228,0.0,100.0,0.2,0.0,0.0
2022-06-17 21:00:00,24.15,96.456085,1010.22235,0.0,100.0,0.3,0.0,0.0
2022-06-17 22:00:00,23.55,97.614395,1010.71924,0.0,81.0,0.1,0.0,0.0
2022-06-17 23:00:00,23.25,98.202065,1010.8179,0.0,34.0,0.0,0.0,0.0
2022-06-18 00:00:00,23.25,97.31374,1010.61816,0.0,99.0,0.0,0.0,0.0
2022-06-18 01:00:00,23.0,98.79593,1009.9177,0.0,100.0,0.0,0.0,0.0
2022-06-18 02:00:00,22.85,99.3957,1009.6175,0.0,100.0,0.1,0.0,0.0
2022-06-18 03:00:00,23.1,98.49806,1009.1193,0.0,100.0,0.1,0.0,0.0
2022-06-18 04:00:00,23.15,97.60732,1008.9196,0.0,100.0,0.1,0.0,0.0
2022-06-18 05:00:00,22.85,97.60195,1008.9184,0.0,100.0,0.1,0.0,0.0
2022-06-18 06:00:00,22.85,97.30576,1009.3179,0.0,100.0,0.4,0.0,0.0
2022-06-18 07:00:00,23.3,95.559875,1009.4199,23.0,100.0,0.4,3.0,20.0
2022-06-18 08:00:00,24.05,93.582695,1010.42175,110.0,100.0,1.4,9.0,101.0
2022-06-18 09:00:00,24.7,91.65691,1010.924,201.0,100.0,0.2,19.0,182.0
2022-06-18 10:00:00,25.9,86.37844,1011.12885,395.0,100.0,0.0,99.0,296.0
2022-06-18 11:00:00,26.7,83.14133,1011.03217,465.0,100.0,0.0,122.0,343.0
2022-06-18 12:00:00,28.0,77.04381,1010.63837,719.0,100.0,0.0,341.0,378.0
2022-06-18 13:00:00,28.4,74.59268,1010.04065,653.0,100.0,0.0,224.0,429.0
2022-06-18 14:00:00,27.85,76.0971,1009.4393,474.0,100.0,0.2,90.0,384.0
2022-06-18 15:00:00,27.0,77.596596,1008.6364,237.0,100.0,0.1,8.0,229.0
2022-06-18 16:00:00,25.35,87.1137,1008.7293,213.0,100.0,0.3,20.0,193.0
2022-06-18 17:00:00,25.35,86.850555,1008.52954,165.0,100.0,0.1,12.0,153.0
2022-06-18 18:00:00,24.75,89.7405,1008.82666,77.0,100.0,0.0,1.0,76.0
2022-06-18 19:00:00,24.7,93.61285,1009.4259,11.0,100.0,0.1,0.0,11.0
2022-06-18 20:00:00,24.2,95.58911,1009.92316,0.0,100.0,0.0,0.0,0.0
2022-06-18 21:00:00,24.05,95.87326,1010.3219,0.0,100.0,0.0,0.0,0.0
2022-06-18 22:00:00,23.6,97.91062,1011.21893,0.0,100.0,0.0,0.0,0.0
2022-06-18 23:00:00,23.5,97.02474,1011.61774,0.0,100.0,0.1,0.0,0.0
2022-06-19 00:00:00,23.2,95.26662,1011.8162,0.0,100.0,0.1,0.0,0.0
2022-06-19 01:00:00,22.8,94.962685,1011.0157,0.0,100.0,0.0,0.0,0.0
2022-06-19 02:00:00,22.15,96.9948,1010.31366,0.0,100.0,0.0,0.0,0.0
2022-06-19 03:00:00,22.6,94.95527,1009.91614,0.0,100.0,0.0,0.0,0.0
2022-06-19 04:00:00,22.0,96.99145,1009.91364,0.0,100.0,0.0,0.0,0.0
2022-06-19 05:00:00,22.15,96.9948,1010.21387,0.0,100.0,0.0,0.0,0.0
2022-06-19 06:00:00,21.95,97.88477,1010.2129,0.0,100.0,0.0,0.0,0.0
2022-06-19 07:00:00,22.8,96.71458,1010.6163,46.0,100.0,0.0,16.0,30.0
2022-06-19 08:00:00,24.5,89.72227,1011.1228,203.0,100.0,0.0,95.0,108.0
2022-06-19 09:00:00,25.85,82.29132,1011.628,340.0,100.0,0.0,135.0,205.0
2022-06-19 10:00:00,27.2,75.07842,1011.63367,574.0,98.0,0.1,383.0,191.0
2022-06-19 11:00:00,28.0,72.083466,1011.03784,620.0,97.0,0.0,375.0,245.0
2022-06-19 12:00:00,29.0,69.26459,1010.2429,880.0,63.0,0.0,728.0,152.0
2022-06-19 13:00:00,29.05,68.43904,1009.7436,851.0,53.0,0.0,656.0,195.0
2022-06-19 14:00:00,28.9,70.09023,1008.6447,835.0,84.0,0.0,704.0,131.0
2022-06-19 15:00:00,28.9,66.76528,1008.44495,737.0,99.0,0.3,584.0,153.0
2022-06-19 16:00:00,27.45,75.11854,1008.63837,394.0,99.0,1.7,195.0,199.0
2022-06-19 17:00:00,26.3,80.12996,1008.5336,276.0,100.0,0.1,119.0,157.0
2022-06-19 18:00:00,25.5,86.07973,1008.53015,126.0,100.0,0.0,29.0,97.0
2022-06-19 19:00:00,25.0,91.39892,1008.7281,22.0,94.0,0.0,6.0,16.0
2022-06-19 20:00:00,24.45,93.60127,1009.225,0.0,100.0,0.0,0.0,0.0
2022-06-19 21:00:00,23.95,95.58102,1010.4212,0.0,100.0,0.0,0.0,0.0
2022-06-19 22:00:00,23.7,97.32269,1011.41895,0.0,100.0,0.0,0.0,0.0
2022-06-19 23:00:00,23.7,96.73632,1011.6187,0.0,100.0,0.0,0.0,0.0
2022-06-20 00:00:00,23.65,96.15169,1011.3188,0.0,89.0,0.0,0.0,0.0
2022-06-20 01:00:00,23.0,97.90125,1010.7167,0.0,69.0,0.0,0.0,0.0
2022-06-20 02:00:00,23.3,96.43383,1010.0191,0.0,80.0,0.1,0.0,0.0
2022-06-20 03:00:00,22.95,98.19803,1009.9177,0.0,100.0,0.5,0.0,0.0
2022-06-20 04:00:00,22.8,98.794174,1010.01697,0.0,100.0,3.0,0.0,0.0
2022-06-20 05:00:00,22.7,99.39503,1010.216,0.0,100.0,1.8,0.0,0.0
2022-06-20 06:00:00,22.6,98.79234,1010.6153,0.0,100.0,0.6,0.0,0.0
2022-06-20 07:00:00,23.35,98.500854,1011.3175,25.0,100.0,0.7,2.0,23.0
2022-06-20 08:00:00,24.95,90.57216,1011.52423,181.0,100.0,0.0,61.0,120.0
2022-06-20 09:00:00,26.4,84.87975,1011.82983,380.0,100.0,0.1,192.0,188.0
2022-06-20 10:00:00,27.4,81.982376,1012.134,544.0,99.0,0.2,317.0,227.0
2022-06-20 11:00:00,27.85,81.30327,1011.7364,649.0,100.0,0.3,363.0,286.0
2022-06-20 12:00:00,27.4,83.47094,1011.6346,666.0,96.0,2.1,283.0,383.0
2022-06-20 13:00:00,28.15,82.31832,1010.639,587.0,72.0,0.4,262.0,325.0
2022-06-20 14:00:00,29.1,80.736206,1009.94366,892.0,100.0,1.1,735.0,157.0
2022-06-20 15:00:00,28.45,80.41239,1008.6428,531.0,100.0,2.5,176.0,355.0
2022-06-20 16:00:00,27.3,83.20984,1008.3381,272.0,96.0,2.0,85.0,187.0
2022-06-20 17:00:00,27.15,83.94504,1008.0377,210.0,100.0,0.5,67.0,143.0
2022-06-20 18:00:00,26.05,86.39261,1008.6327,159.0,100.0,0.2,84.0,75.0
2022-06-20 19:00:00,25.75,89.27463,1009.6301,15.0,100.0,0.1,0.0,15.0
2022-06-20 20:00:00,24.9,90.84276,1010.625,0.0,100.0,0.6,0.0,0.0
2022-06-20 21:00:00,24.75,92.77276,1011.22363,0.0,100.0,0.1,0.0,0.0
2022-06-20 22:00:00,23.95,96.160126,1011.4199,0.0,100.0,0.0,0.0,0.0
2022-06-20 23:00:00,23.75,97.32366,1011.4193,0.0,100.0,0.1,0.0,0.0
2022-06-21 00:00:00,23.7,95.5729,1011.2192,0.0,47.0,0.0,0.0,0.0
2022-06-21 01:00:00,23.35,95.27182,1010.8181,0.0,100.0,0.2,0.0,0.0
